symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
ADANIPORTS,2026-02-01,BEARISH,2026-02-01 11:35:00,2026-02-01 12:05:00,1420.0,1410.0,1453.971,1410.0,33.971,5.0,2.5,1000.0,2500.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-02-10,BULLISH,2026-02-10 11:45:00,2026-02-10 15:00:00,1554.8,1556.7,1524.9223,1564.8,29.8777,1.355,0.6775,1000.0,677.5,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-02-19,BULLISH,2026-02-19 10:20:00,2026-02-19 11:40:00,1541.3,1532.0229,1532.0229,1551.3,9.2771,-2.0,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-02-20,BULLISH,2026-02-20 10:40:00,2026-02-20 12:30:00,1517.5,1527.5,1505.1241,1527.5,12.3759,5.0,2.5,1000.0,2500.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-02-25,BEARISH,2026-02-25 10:30:00,2026-02-25 11:15:00,1568.7,1558.7,1584.0784,1558.7,15.3784,5.0,2.5,1000.0,2500.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-03-18,BEARISH,2026-03-18 10:00:00,2026-03-18 11:20:00,1377.1,1391.9689,1391.9689,1367.1,14.8689,-2.0,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-03-19,BULLISH,2026-03-19 11:55:00,2026-03-19 13:15:00,1369.8,1361.9315,1361.9315,1379.8,7.8685,-2.0,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-03-20,BEARISH,2026-03-20 12:00:00,2026-03-20 14:35:00,1374.9,1364.9,1393.5687,1364.9,18.6687,5.0,2.5,1000.0,2500.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-03-25,BEARISH,2026-03-25 11:35:00,2026-03-25 15:00:00,1381.4,1378.6,1392.7691,1371.4,11.3691,1.76,0.88,1000.0,880.0,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bear_ratio_spread;Ratio;Mean-Reverting Grind
ADANIPORTS,2026-03-30,BULLISH,2026-03-30 11:55:00,2026-03-30 14:50:00,1329.0,1310.9335,1310.9335,1339.0,18.0665,-2.0,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=500;strike_step=10.0;margin=192307.6923076923;bull_ratio_spread;Ratio;Mean-Reverting Grind
