symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
NIFTY,2026-05-26,BEARISH,2026-05-26 11:25:00,2026-05-26 13:15:00,24044.8,23963.9461,24091.0022,23963.9461,46.2022,80.8539,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
NIFTY,2026-06-03,BULLISH,2026-06-03 12:30:00,2026-06-03 15:00:00,23289.9,23431.2,23150.3355,23534.1379,139.5645,141.3,1.0124,1000.0,1012.44,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
NIFTY,2026-06-04,BEARISH,2026-06-04 13:10:00,2026-06-04 14:45:00,23334.25,23463.4667,23463.4667,23108.1208,129.2167,-129.2167,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2025-12-09,BULLISH,2025-12-09 10:15:00,2025-12-09 14:20:00,84699.72,84689.4683,84378.725,85261.4612,320.995,56.5308,0.1761,1000.0,176.11,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2025-12-10,BEARISH,2025-12-10 10:45:00,2025-12-10 12:25:00,84855.96,84560.8701,85024.5828,84560.8701,168.6228,295.0899,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2025-12-11,BULLISH,2025-12-11 10:05:00,2025-12-11 12:25:00,84417.5,84892.679,84145.9691,84892.679,271.5309,475.179,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2025-12-12,BEARISH,2025-12-12 10:05:00,2025-12-12 11:45:00,85081.09,85126.1422,85237.7841,84806.8754,156.6941,-35.591,-0.2271,1000.0,-227.14,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2025-12-15,BULLISH,2025-12-15 09:55:00,2025-12-15 11:35:00,84996.81,85031.0335,84836.0702,85278.1047,160.7398,44.5937,0.2774,1000.0,277.43,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2025-12-16,BULLISH,2025-12-16 13:45:00,2025-12-16 14:20:00,84884.1,84679.6658,84679.6658,85241.8599,204.4342,-204.4342,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2025-12-18,BULLISH,2025-12-18 10:05:00,2025-12-18 12:10:00,84410.37,84718.6509,84234.2095,84718.6509,176.1605,308.2809,1.75,1000.0,1750.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2025-12-19,BEARISH,2025-12-19 11:25:00,2025-12-19 15:00:00,84893.33,84916.34,85071.7447,84581.1043,178.4147,15.8412,0.0888,1000.0,88.79,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2025-12-24,BEARISH,2025-12-24 10:45:00,2025-12-24 15:00:00,85578.33,85448.06,85742.4589,85291.1044,164.1289,138.7347,0.8453,1000.0,845.28,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-01-01,BEARISH,2026-01-01 09:55:00,2026-01-01 13:15:00,85318.04,85294.2728,85455.9659,85076.6697,137.9259,42.4817,0.308,1000.0,308.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-01-05,BEARISH,2026-01-05 11:20:00,2026-01-05 14:00:00,85709.63,85397.8579,85887.7855,85397.8579,178.1555,311.7721,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-01-12,BULLISH,2026-01-12 12:10:00,2026-01-12 13:35:00,83176.04,83734.5154,82856.9112,83734.5154,319.1288,558.4754,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-01-16,BEARISH,2026-01-16 12:25:00,2026-01-16 15:00:00,83754.51,83570.95,84139.1577,83081.3765,384.6477,233.8319,0.6079,1000.0,607.91,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-01-19,BULLISH,2026-01-19 12:55:00,2026-01-19 15:00:00,83121.34,83344.78,82894.1539,83518.9156,227.1861,224.3765,0.9876,1000.0,987.63,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-01-20,BULLISH,2026-01-20 11:50:00,2026-01-20 12:20:00,82999.97,82808.17,82808.17,83335.62,191.8,-191.8,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-01-21,BULLISH,2026-01-21 12:15:00,2026-01-21 15:00:00,81919.2,81987.43,81120.354,83317.1804,798.846,250.884,0.3141,1000.0,314.06,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-01-22,BEARISH,2026-01-22 10:15:00,2026-01-22 13:15:00,82468.57,81910.7865,82787.3034,81910.7865,318.7334,557.7835,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-01-29,BULLISH,2026-01-29 10:55:00,2026-01-29 13:05:00,81966.54,82426.2621,81703.8417,82426.2621,262.6983,459.7221,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-02-01,BEARISH,2026-02-01 11:40:00,2026-02-01 12:15:00,82331.82,81633.6635,82730.7666,81633.6635,398.9466,698.1565,1.75,1000.0,1750.0,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-02-06,BULLISH,2026-02-06 11:00:00,2026-02-06 12:00:00,83097.25,83405.346,82921.1951,83405.346,176.0549,308.096,1.75,1000.0,1750.0,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-02-10,BEARISH,2026-02-10 13:20:00,2026-02-10 15:00:00,84283.23,84338.23,84487.1642,83926.3452,203.9342,-17.7665,-0.0871,1000.0,-87.12,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-02-12,BULLISH,2026-02-12 10:10:00,2026-02-12 11:15:00,83976.24,83800.6412,83800.6412,84283.5379,175.5988,-175.5988,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-02-13,BULLISH,2026-02-13 10:30:00,2026-02-13 13:45:00,82933.05,82767.6033,82767.6033,83222.5816,165.4467,-165.4467,-1.0,1000.0,-1000.0,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-03-05,BEARISH,2026-03-05 11:25:00,2026-03-05 13:05:00,79483.41,79498.891,79684.6342,79131.2677,201.2242,6.117,0.0304,1000.0,30.4,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;bear_call_spread
SENSEX,2026-03-13,BULLISH,2026-03-13 11:35:00,2026-03-13 12:20:00,75355.96,75066.6722,75066.6722,75862.2136,289.2878,-289.2878,-1.0,1000.0,-1000.0,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
SENSEX,2026-03-16,BULLISH,2026-03-16 11:15:00,2026-03-16 15:00:00,74668.4,75495.16,73946.0266,75932.5535,722.3734,826.76,1.1445,1000.0,1144.51,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;bull_put_spread
