2026-06-27 14:07:23.103 - INFO - STRATEGY_LOADED name=LiquiditySweepA module=strategies.liquidity_sweep_strategy class=LiquiditySweepStrategy symbols=NIFTY,RELIANCE timeframes=5m
2026-06-27 14:07:25.070 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000025 side=BUY qty=1 intended=1579.0000 executed=1579.1579 slippage=0.1579
2026-06-27 14:07:25.147 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000026 side=SELL qty=1 intended=26046.0500 executed=26043.4454 slippage=-2.6046
2026-06-27 14:07:25.228 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000027 side=BUY qty=1 intended=26156.4000 executed=26159.0156 slippage=2.6156
2026-06-27 14:07:25.275 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=RELIANCE order_id=PAPER-PullbackSniper-000028 side=SELL qty=1 intended=1549.1000 executed=1548.9451 slippage=-0.1549
2026-06-27 14:07:25.307 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=NIFTY order_id=PAPER-MtfTrendB-000029 side=BUY qty=1 intended=26181.6500 executed=26184.2682 slippage=2.6182
2026-06-27 14:07:25.354 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000030 side=SELL qty=1 intended=25943.3500 executed=25940.7557 slippage=-2.5943
2026-06-27 14:07:25.386 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000031 side=BUY qty=1 intended=1586.5000 executed=1586.6587 slippage=0.1587
2026-06-27 14:07:25.426 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000032 side=SELL qty=1 intended=25908.2500 executed=25905.6592 slippage=-2.5908
2026-06-27 14:07:25.559 - INFO - PAPER_ORDER_FILLED strategy=MtfTrendB symbol=RELIANCE order_id=PAPER-MtfTrendB-000033 side=BUY qty=1 intended=1603.0000 executed=1603.1603 slippage=0.1603
2026-06-27 14:07:25.582 - INFO - PAPER_ORDER_FILLED strategy=PullbackSniper symbol=NIFTY order_id=PAPER-PullbackSniper-000034 side=SELL qty=1 intended=25899.7500 executed=25897.1600 slippage=-2.5900
