symbol,timestamp,datetime,open,high,low,close,volume,open_interest
SENSEX,1765338600.0,2025-12-10 09:20:00,84802.23,84824.36,84733.74,84733.74,128698.0,0.0
SENSEX,1765338900.0,2025-12-10 09:25:00,84732.82,84850.94,84683.81,84830.48,152916.0,0.0
SENSEX,1765339200.0,2025-12-10 09:30:00,84830.52,84906.82,84830.09,84905.16,141045.0,0.0
SENSEX,1765339500.0,2025-12-10 09:35:00,84904.7,84945.48,84890.17,84933.2,84334.0,0.0
SENSEX,1765339800.0,2025-12-10 09:40:00,84933.18,84936.9,84876.41,84899.64,121845.0,0.0
SENSEX,1765340100.0,2025-12-10 09:45:00,84900.85,84942.01,84854.02,84854.02,59713.0,0.0
SENSEX,1765340400.0,2025-12-10 09:50:00,84854.02,84875.47,84821.79,84830.61,63722.0,0.0
SENSEX,1765340700.0,2025-12-10 09:55:00,84828.83,84830.07,84773.29,84793.31,61608.0,0.0
SENSEX,1765341000.0,2025-12-10 10:00:00,84806.62,84905.2,84793.84,84874.42,88326.0,0.0
SENSEX,1765341300.0,2025-12-10 10:05:00,84874.42,84936.82,84855.68,84889.64,36851.0,0.0
SENSEX,1765341600.0,2025-12-10 10:10:00,84893.97,84959.08,84892.04,84916.72,64127.0,0.0
SENSEX,1765341900.0,2025-12-10 10:15:00,84916.14,84985.69,84916.14,84957.63,53446.0,0.0
SENSEX,1765342200.0,2025-12-10 10:20:00,84971.7,84996.52,84948.68,84959.66,47817.0,0.0
SENSEX,1765342500.0,2025-12-10 10:25:00,84959.49,85020.34,84902.72,84905.36,92382.0,0.0
SENSEX,1765342800.0,2025-12-10 10:30:00,84903.59,84977.14,84903.59,84945.97,566441.0,0.0
SENSEX,1765343100.0,2025-12-10 10:35:00,84944.7,85001.01,84939.88,84943.84,38625.0,0.0
SENSEX,1765343400.0,2025-12-10 10:40:00,84943.69,84945.16,84894.05,84940.19,39628.0,0.0
SENSEX,1765343700.0,2025-12-10 10:45:00,84940.19,84945.89,84823.84,84855.96,41628.0,0.0
SENSEX,1765344000.0,2025-12-10 10:50:00,84853.65,84855.36,84722.12,84758.31,77004.0,0.0
SENSEX,1765344300.0,2025-12-10 10:55:00,84758.89,84758.89,84665.97,84665.97,63298.0,0.0
SENSEX,1765344600.0,2025-12-10 11:00:00,84660.22,84713.23,84604.62,84692.37,66778.0,0.0
SENSEX,1765344900.0,2025-12-10 11:05:00,84694.01,84761.97,84694.01,84723.5,38102.0,0.0
SENSEX,1765345200.0,2025-12-10 11:10:00,84730.15,84775.94,84717.53,84765.01,40398.0,0.0
