symbol,timestamp,datetime,open,high,low,close,volume,open_interest
NIFTY,1765338360.0,2025-12-10 09:16:00,25845.65,25867.1,25832.65,25866.05,1932465.0,0.0
NIFTY,1765338420.0,2025-12-10 09:17:00,25866.7,25880.35,25860.6,25866.9,1380141.0,0.0
NIFTY,1765338480.0,2025-12-10 09:18:00,25868.1,25883.7,25867.5,25881.95,1194869.0,0.0
NIFTY,1765338540.0,2025-12-10 09:19:00,25882.35,25893.45,25879.65,25880.55,1077105.0,0.0
NIFTY,1765338600.0,2025-12-10 09:20:00,25880.4,25881.95,25851.4,25852.45,1114482.0,0.0
NIFTY,1765338660.0,2025-12-10 09:21:00,25851.65,25867.2,25846.75,25865.1,873675.0,0.0
NIFTY,1765338720.0,2025-12-10 09:22:00,25865.05,25868.65,25860.45,25866.75,731173.0,0.0
NIFTY,1765338780.0,2025-12-10 09:23:00,25866.3,25874.9,25865.15,25873.7,650031.0,0.0
NIFTY,1765338840.0,2025-12-10 09:24:00,25874.45,25875.75,25855.65,25855.65,685447.0,0.0
NIFTY,1765338900.0,2025-12-10 09:25:00,25855.35,25858.45,25840.55,25854.2,655197.0,0.0
NIFTY,1765338960.0,2025-12-10 09:26:00,25854.5,25875.05,25852.9,25874.8,564255.0,0.0
NIFTY,1765339020.0,2025-12-10 09:27:00,25874.95,25876.35,25867.7,25874.55,592113.0,0.0
NIFTY,1765339080.0,2025-12-10 09:28:00,25874.0,25879.75,25873.5,25877.25,516395.0,0.0
NIFTY,1765339140.0,2025-12-10 09:29:00,25877.55,25887.9,25873.35,25887.4,627963.0,0.0
NIFTY,1765339200.0,2025-12-10 09:30:00,25888.05,25899.45,25886.45,25898.7,743484.0,0.0
NIFTY,1765339260.0,2025-12-10 09:31:00,25898.7,25900.75,25895.9,25899.85,624628.0,0.0
NIFTY,1765339320.0,2025-12-10 09:32:00,25899.0,25905.55,25898.35,25904.55,743818.0,0.0
NIFTY,1765339380.0,2025-12-10 09:33:00,25903.95,25905.1,25889.65,25891.85,639123.0,0.0
NIFTY,1765339440.0,2025-12-10 09:34:00,25890.8,25902.8,25890.8,25901.95,445187.0,0.0
NIFTY,1765339500.0,2025-12-10 09:35:00,25902.6,25906.3,25901.0,25905.0,434029.0,0.0
NIFTY,1765339560.0,2025-12-10 09:36:00,25905.1,25912.35,25903.75,25911.1,411230.0,0.0
NIFTY,1765339620.0,2025-12-10 09:37:00,25911.25,25913.3,25909.6,25911.4,595080.0,0.0
NIFTY,1765339680.0,2025-12-10 09:38:00,25911.05,25912.3,25906.2,25906.2,543426.0,0.0
NIFTY,1765339740.0,2025-12-10 09:39:00,25906.55,25909.55,25905.45,25908.5,483838.0,0.0
NIFTY,1765339800.0,2025-12-10 09:40:00,25909.1,25911.35,25904.3,25904.9,417929.0,0.0
NIFTY,1765339860.0,2025-12-10 09:41:00,25904.7,25911.2,25904.15,25911.0,393329.0,0.0
NIFTY,1765339920.0,2025-12-10 09:42:00,25911.3,25916.9,25910.65,25911.35,484362.0,0.0
NIFTY,1765339980.0,2025-12-10 09:43:00,25911.45,25912.0,25905.8,25909.4,490503.0,0.0
