symbol,date,direction,entry_time,exit_time,entry_price,exit_price,stop_price,target_price,risk_points,pnl_points,rr_realized,risk_amount,pnl_amount,score,exit_reason,setup_notes
RELIANCE,2026-01-16,BEARISH,2026-01-16 11:55:00,2026-01-16 15:00:00,1465.5,1458.0,1480.0733,1454.57,14.5733,1.8182,10.0,299.82,2998.18,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-01-20,BULLISH,2026-01-20 10:35:00,2026-01-20 11:05:00,1409.2,1402.1295,1402.1295,1414.5028,7.0705,-0.1818,-1.0,299.82,-299.82,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-01-21,BULLISH,2026-01-21 12:00:00,2026-01-21 12:25:00,1387.9,1399.127,1372.9306,1399.127,14.9694,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-01-22,BEARISH,2026-01-22 10:25:00,2026-01-22 11:45:00,1406.2,1398.0473,1417.0703,1398.0473,10.8703,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-02-01,BEARISH,2026-02-01 12:15:00,2026-02-01 12:30:00,1380.7,1357.9232,1411.069,1357.9232,30.369,1.8182,10.0,299.82,2998.18,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-02-09,BEARISH,2026-02-09 11:30:00,2026-02-09 15:00:00,1461.5,1461.3,1465.9731,1458.1452,4.4731,1.8182,10.0,299.82,2998.18,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-02-16,BULLISH,2026-02-16 10:10:00,2026-02-16 13:10:00,1417.9,1424.4032,1409.2291,1424.4032,8.6709,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-02-24,BULLISH,2026-02-24 12:20:00,2026-02-24 15:00:00,1423.2,1424.6,1414.9288,1429.4034,8.2712,1.8182,10.0,299.82,2998.18,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-02-26,BULLISH,2026-02-26 12:35:00,2026-02-26 15:00:00,1405.8,1405.5,1391.8297,1416.2777,13.9703,1.7752,9.7638,299.82,2927.36,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-03-06,BEARISH,2026-03-06 11:20:00,2026-03-06 14:45:00,1413.1,1404.647,1424.3707,1404.647,11.2707,1.8182,10.0,299.82,2998.18,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-03-16,BULLISH,2026-03-16 11:15:00,2026-03-16 14:20:00,1378.7,1390.1517,1363.4311,1390.1517,15.2689,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-03-17,BEARISH,2026-03-17 10:30:00,2026-03-17 11:20:00,1398.5,1394.9226,1403.2699,1394.9226,4.7699,1.8182,10.0,299.82,2998.18,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-03-18,BEARISH,2026-03-18 12:00:00,2026-03-18 15:00:00,1407.8,1410.5,1412.9704,1403.9222,5.1704,0.7738,4.2558,299.82,1275.95,80,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-03-19,BEARISH,2026-03-19 11:35:00,2026-03-19 13:55:00,1403.1,1393.5974,1415.7702,1393.5974,12.6702,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-03-23,BULLISH,2026-03-23 13:15:00,2026-03-23 13:50:00,1400.7,1408.0275,1390.93,1408.0275,9.77,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-04-15,BEARISH,2026-04-15 11:05:00,2026-04-15 13:20:00,1337.1,1342.1669,1342.1669,1333.2999,5.0669,-0.1818,-1.0,299.82,-299.82,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-04-16,BULLISH,2026-04-16 11:00:00,2026-04-16 12:30:00,1339.7,1331.933,1331.933,1345.5252,7.767,-0.1818,-1.0,299.82,-299.82,100,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-04-20,BEARISH,2026-04-20 13:35:00,2026-04-20 15:00:00,1365.4,1365.5,1373.0683,1359.6488,7.6683,1.7921,9.8566,299.82,2955.17,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-04-22,BULLISH,2026-04-22 10:10:00,2026-04-22 10:45:00,1355.9,1361.0508,1349.0322,1361.0508,6.8678,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-05-11,BULLISH,2026-05-11 11:00:00,2026-05-11 11:45:00,1419.5,1413.929,1413.929,1423.6782,5.571,-0.1818,-1.0,299.82,-299.82,80,STOP,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-05-12,BULLISH,2026-05-12 11:10:00,2026-05-12 11:20:00,1386.3,1393.027,1377.3307,1393.027,8.9693,1.8182,10.0,299.82,2998.18,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-05-13,BULLISH,2026-05-13 11:40:00,2026-05-13 12:55:00,1360.7,1366.976,1352.332,1366.976,8.368,1.8182,10.0,299.82,2998.18,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-05-14,BEARISH,2026-05-14 13:15:00,2026-05-14 15:00:00,1367.2,1362.7,1378.0684,1359.0487,10.8684,1.8182,10.0,299.82,2998.18,100,TIME_EXIT,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bear_call_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-05-18,BULLISH,2026-05-18 10:25:00,2026-05-18 10:35:00,1327.1,1332.9998,1319.2336,1332.9998,7.8664,1.8182,10.0,299.82,2998.18,80,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_partial;greeks_iv_proxy_ok;premium_momentum_proxy;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
RELIANCE,2026-06-02,BULLISH,2026-06-02 12:50:00,2026-06-02 13:10:00,1310.0,1317.3241,1300.2345,1317.3241,9.7655,1.8182,10.0,299.82,2998.18,100,TARGET,BOS;liquidity_sweep;vwap_aligned;oi_proxy_volume;volume_expansion;greeks_iv_proxy_ok;premium_momentum_proxy;mid_day_lull_raised_threshold;lots=1649;spread_width=2.0;bull_put_credit_spread;Credit;Mean-Reverting Grind
